"","X1.x","yearID.x","playerID","teamID","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"140",29368,2012,"darneja01","SDN","NL",7,4,7,5,0,0,0,0,1,0,4,0,0,4,0,2,0,1,7,17,1,4,1,0,1,1,0,0,2,2,0,0,0,0,3,0.235294117647059,2,0.786377708978328,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",29369,2012,"davisch02","BAL","AL",139,137,139,80,1,0,38,0,0,0,11,0,30,41,60,1,0,1,139,515,75,139,20,0,33,85,2,3,37,169,6,7,0,3,8,0.269902912621359,86,0.82659364958712,"AvgPoor","Good",30071,2013,"AL",160,160,160,155,0,0,155,0,0,0,0,0,0,0,5,0,0,1,160,584,103,167,42,1,53,138,4,1,72,199,12,10,0,7,4,0.285958904109589,71,1.00354678499461,"Good","Good"
"142",29370,2012,"davisik02","NYN","NL",156,137,156,148,0,0,148,0,0,0,0,0,0,0,0,15,0,1,156,519,66,118,26,0,32,90,0,2,61,141,3,1,0,3,10,0.227360308285164,60,0.770646923746932,"AvgPoor","AvgPoor",30072,2013,"NL",103,87,103,96,0,0,96,0,0,0,0,0,0,0,0,10,0,1,103,317,37,65,14,0,9,33,4,0,57,101,5,1,0,2,9,0.205047318611987,42,0.660644804993766,"AvgPoor","AvgPoor"
"143",29371,2012,"davisra01","TOR","AL",142,117,142,135,0,0,0,0,0,0,114,6,24,135,5,6,8,1,142,447,64,115,24,3,8,43,46,13,29,102,3,6,1,4,8,0.257270693512304,80,0.686718037948463,"AvgPoor","AvgPoor",30074,2013,"AL",108,80,108,97,0,0,0,0,0,0,57,16,35,97,9,5,11,1,108,331,49,86,16,2,6,24,45,6,21,67,0,5,1,2,8,0.259818731117825,62,0.686600072372906,"AvgPoor","AvgPoor"
"144",29372,2012,"deazaal01","CHA","AL",131,127,131,130,0,0,0,0,0,0,11,125,0,130,1,2,2,1,131,524,81,147,29,6,9,50,26,12,47,109,3,9,4,1,1,0.280534351145038,103,0.759702933872896,"Good","AvgPoor",30075,2013,"AL",153,146,153,151,0,0,0,0,0,0,79,107,0,151,1,4,2,1,153,607,84,160,27,4,17,62,20,8,50,147,1,6,6,6,8,0.263591433278418,112,0.728141783822519,"AvgPoor","AvgPoor"
"145",29373,2012,"dejesda01","CHN","NL",148,125,148,143,0,0,0,0,0,0,3,50,100,143,0,12,0,1,148,506,76,133,28,8,9,50,7,8,61,89,1,9,2,4,9,0.262845849802372,88,0.753162055335968,"AvgPoor","AvgPoor",30077,2013,"NL",84,67,84,76,0,0,0,0,0,0,3,73,0,76,0,15,1,1,84,284,39,71,19,3,6,27,3,0,29,55,0,5,0,0,3,0.25,43,0.731597129949508,"AvgPoor","AvgPoor"
"146",29374,2012,"dejesiv02","BOS","AL",8,1,8,7,0,0,0,5,1,1,0,0,0,0,0,1,1,2,8,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",29375,2012,"dejesiv02","LAN","NL",23,5,23,11,0,0,0,7,5,0,0,0,0,0,2,16,0,1,23,33,5,9,3,0,0,4,1,1,3,7,0,0,0,1,1,0.272727272727273,6,0.687960687960688,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",29376,2012,"denorch01","SDN","NL",130,77,130,118,0,0,0,0,0,0,53,9,79,118,0,33,1,1,130,348,56,102,19,6,8,36,13,5,27,52,0,2,2,3,9,0.293103448275862,69,0.795886267392619,"Good","AvgPoor",30081,2013,"NL",144,105,144,139,0,0,0,0,0,0,58,41,97,139,1,24,0,1,144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13,0.27906976744186,99,0.731887298747764,"AvgPoor","AvgPoor"
"149",29377,2012,"derosma01","WAS","NL",48,16,48,29,0,0,3,1,11,1,9,0,7,16,0,24,1,1,48,85,13,16,5,0,0,6,1,0,14,18,0,0,1,1,3,0.188235294117647,11,0.547058823529412,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",29378,2012,"descada01","SLN","NL",143,94,143,130,0,0,5,96,22,26,0,0,0,0,0,23,3,1,143,374,41,85,10,7,4,26,6,3,37,83,3,5,7,3,5,0.227272727272727,64,0.626632037063035,"AvgPoor","AvgPoor",30083,2013,"NL",123,78,123,108,0,0,0,39,38,55,0,0,0,0,0,26,0,1,123,328,43,78,25,1,5,43,6,3,22,56,5,3,3,2,7,0.23780487804878,47,0.655994503607008,"AvgPoor","AvgPoor"
"151",29379,2012,"desmoia01","WAS","NL",130,126,130,128,0,0,0,0,0,128,0,0,0,0,0,3,1,1,130,513,72,150,33,2,25,73,21,6,30,113,1,3,0,1,17,0.292397660818713,90,0.845273349939953,"Good","Good",30084,2013,"NL",158,158,158,158,0,0,0,0,0,158,0,0,0,0,0,0,0,1,158,600,77,168,38,3,20,80,21,6,43,145,3,5,2,5,16,0.28,107,0.784114344053088,"Good","AvgPoor"
"152",29380,2012,"dewitbl01","CHN","NL",18,5,18,5,0,0,0,4,0,0,1,0,0,1,0,13,0,1,18,29,1,4,1,0,0,1,0,0,0,2,0,0,0,1,1,0.137931034482759,3,0.305747126436782,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",29381,2012,"diazju02","CLE","AL",5,4,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,15,4,4,0,0,0,0,0,0,1,5,0,1,0,0,3,0.266666666666667,4,0.619607843137255,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",29382,2012,"diazma02","ATL","NL",51,23,51,24,0,0,0,0,0,0,19,0,6,24,2,27,0,1,51,108,10,24,6,0,2,13,0,0,9,21,1,0,0,1,4,0.222222222222222,16,0.612994350282486,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",29383,2012,"dickech01","NYA","AL",25,4,25,22,0,0,0,0,0,0,18,2,5,22,0,3,6,1,25,14,5,4,0,0,2,5,3,0,3,5,0,0,0,0,1,0.285714285714286,2,0.922348942348942,"Good","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",29384,2012,"dirksan01","DET","AL",88,79,88,72,0,0,0,0,0,0,59,1,24,72,11,8,0,1,88,314,56,101,18,5,8,35,1,1,23,53,2,2,3,2,4,0.321656050955414,70,0.856762612772475,"Good","Good",30091,2013,"AL",131,104,131,124,0,0,0,0,0,0,116,4,15,124,3,19,3,1,131,438,60,112,16,2,9,37,7,1,42,84,2,2,1,1,6,0.255707762557078,85,0.685995065089764,"AvgPoor","AvgPoor"
"157",29385,2012,"dobbsgr01","MIA","NL",120,71,120,83,0,0,18,0,36,0,21,0,16,37,1,47,0,1,120,319,26,91,13,2,5,39,4,2,14,53,5,2,0,7,8,0.285266457680251,71,0.698445434380099,"Good","AvgPoor",30092,2013,"NL",114,51,114,51,0,0,51,0,0,0,0,0,1,1,4,59,0,1,114,237,21,54,11,0,2,22,1,1,22,40,6,5,0,3,5,0.227848101265823,41,0.602948845588584,"AvgPoor","AvgPoor"
"158",29386,2012,"dominma01","HOU","NL",31,27,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,1,31,109,14,31,2,2,5,16,0,0,4,17,1,0,0,0,4,0.284403669724771,22,0.786798733457823,"Good","AvgPoor",30093,2013,"AL",152,150,152,149,0,0,0,0,149,0,0,0,0,0,1,2,0,1,152,543,56,131,25,0,21,77,0,1,30,96,1,7,2,7,17,0.241252302025783,85,0.689515939273579,"AvgPoor","AvgPoor"
"159",29387,2012,"donalja01","CLE","AL",43,33,43,36,0,0,0,8,12,10,5,3,0,7,4,2,7,1,43,124,18,25,2,1,2,11,4,0,5,40,0,3,1,2,0,0.201612903225806,20,0.528526721232547,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",29388,2012,"donaljo02","OAK","AL",75,74,75,75,0,3,1,0,71,0,0,0,0,0,0,0,0,1,75,274,34,66,16,0,9,33,4,1,14,61,0,5,0,1,6,0.240875912408759,41,0.686925865236606,"AvgPoor","AvgPoor",30094,2013,"AL",158,158,158,155,0,0,1,0,155,1,0,0,0,0,2,0,0,1,158,579,89,174,37,3,24,93,5,2,76,110,2,6,1,6,15,0.300518134715026,110,0.882944538093647,"Good","Good"
"161",29389,2012,"doumiry01","MIN","AL",134,126,134,81,0,59,1,0,0,0,16,0,6,22,48,8,0,1,134,484,56,133,34,1,18,75,0,0,29,98,5,7,0,8,17,0.274793388429752,80,0.78081955922865,"AvgPoor","AvgPoor",30095,2013,"AL",135,119,135,76,0,43,0,0,0,0,1,0,32,33,49,16,0,1,135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13,0.247422680412371,77,0.710002682711838,"AvgPoor","AvgPoor"
"162",29390,2012,"downsma01","HOU","NL",91,35,91,57,0,0,25,3,18,1,2,0,11,13,0,43,0,1,91,178,15,36,4,1,8,16,2,4,8,38,1,4,1,0,5,0.202247191011236,23,0.623418095801301,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",29391,2012,"doziebr01","MIN","AL",84,81,84,83,0,0,0,0,0,83,0,0,0,0,0,1,1,1,84,316,33,74,11,1,6,33,9,2,16,58,0,1,4,3,10,0.234177215189873,56,0.603111814345991,"AvgPoor","AvgPoor",30096,2013,"AL",147,141,147,146,0,0,0,146,0,0,0,0,0,0,0,0,2,1,147,558,72,136,33,4,18,66,14,7,51,120,0,6,3,4,14,0.243727598566308,81,0.725771709486338,"AvgPoor","AvgPoor"
"164",29392,2012,"drewst01","ARI","NL",40,36,40,36,0,0,0,0,0,36,0,0,0,0,0,4,0,1,40,135,17,26,8,1,2,12,0,1,19,35,1,0,0,1,1,0.192592592592593,15,0.601433691756272,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",29393,2012,"drewst01","OAK","AL",39,39,39,39,0,0,0,0,0,39,0,0,0,0,0,0,0,2,39,152,21,38,5,0,5,16,1,1,18,41,1,0,0,2,1,0.25,28,0.707160342717258,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",29394,2012,"dudalu01","NYN","NL",121,108,121,108,0,0,6,0,0,0,24,0,81,105,5,11,0,1,121,401,43,96,15,0,15,57,1,0,51,120,0,4,0,3,5,0.239401496259352,66,0.718003466279834,"AvgPoor","AvgPoor",30098,2013,"NL",100,91,100,92,0,0,34,0,0,0,58,0,0,58,2,6,0,1,100,318,42,71,16,0,15,33,0,3,55,102,4,9,0,2,1,0.223270440251572,40,0.766656839622642,"AvgPoor","AvgPoor"
"167",29395,2012,"duncash01","CLE","AL",81,67,81,58,0,0,1,0,0,0,57,0,2,57,17,7,2,1,81,232,29,47,10,0,11,31,1,2,28,59,1,1,0,3,9,0.202586206896552,26,0.675809822361547,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",29396,2012,"dunnad01","CHA","AL",151,149,151,56,0,0,52,0,0,0,5,0,0,5,93,2,0,1,151,539,87,110,19,0,41,96,2,1,105,222,3,1,0,4,8,0.204081632653061,50,0.800352190182699,"AvgPoor","Good",30100,2013,"AL",149,145,149,73,0,0,71,0,0,0,3,0,0,3,74,3,0,1,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2,0.219047619047619,66,0.761509374754844,"AvgPoor","AvgPoor"
"169",29397,2012,"dysonja01","KCA","AL",102,81,102,88,0,0,0,0,0,0,0,88,0,88,7,3,13,1,102,292,52,76,8,5,0,9,30,5,30,56,1,1,4,3,5,0.26027397260274,63,0.650138667114884,"AvgPoor","AvgPoor",30101,2013,"AL",87,61,87,73,0,0,0,0,0,0,0,73,0,73,10,2,14,1,87,213,30,55,9,4,2,17,34,6,21,45,1,1,3,1,4,0.258215962441315,40,0.692468369539269,"AvgPoor","AvgPoor"
"170",29398,2012,"eatonad02","ARI","NL",22,21,22,21,0,0,0,0,0,0,1,21,0,21,0,1,0,1,22,85,19,22,3,2,2,5,2,3,14,15,0,3,1,0,0,0.258823529411765,15,0.794117647058823,"AvgPoor","AvgPoor",30102,2013,"NL",66,56,66,60,0,0,0,0,0,0,35,30,4,60,1,6,3,1,66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4,0.252,46,0.673868613138686,"AvgPoor","AvgPoor"
"171",29399,2012,"ellisaj01","LAN","NL",133,128,133,131,0,131,0,0,0,0,0,0,0,0,0,3,0,1,133,423,44,114,20,1,13,52,0,0,65,107,11,7,6,4,17,0.269503546099291,80,0.786457074906314,"AvgPoor","AvgPoor",30103,2013,"NL",115,109,115,113,0,113,0,0,0,0,0,0,0,0,0,2,0,1,115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11,0.238461538461538,65,0.681670131670132,"AvgPoor","AvgPoor"
"172",29400,2012,"ellisma01","LAN","NL",110,100,110,110,0,0,0,110,0,0,0,0,0,0,0,2,1,1,110,415,62,107,21,1,7,31,5,0,40,70,0,7,2,0,5,0.257831325301205,78,0.69718875502008,"AvgPoor","AvgPoor",30104,2013,"NL",126,106,126,119,0,0,0,119,1,0,0,0,0,0,0,14,0,1,126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5,0.270207852193995,96,0.673824071096559,"AvgPoor","AvgPoor"
"173",29401,2012,"ellsbja01","BOS","AL",74,72,74,73,0,0,0,0,0,0,0,73,0,73,1,0,0,1,74,303,43,82,18,0,4,26,14,3,19,43,0,0,0,1,5,0.270627062706271,60,0.682330462148382,"AvgPoor","AvgPoor",30105,2013,"AL",134,134,134,134,0,0,0,0,0,0,0,134,0,134,0,0,0,1,134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12,0.298093587521664,124,0.781335230315831,"Good","AvgPoor"
"174",29402,2012,"elmorja01","ARI","NL",30,15,30,22,0,0,0,5,0,17,0,0,0,0,0,11,0,1,30,68,1,13,4,0,0,7,0,0,5,6,0,0,0,0,1,0.191176470588235,9,0.496575342465753,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",29403,2012,"encared01","TOR","AL",151,151,151,70,0,0,68,0,1,0,3,0,0,3,82,0,0,1,151,542,93,152,24,0,42,110,13,3,84,94,12,11,0,7,6,0.280442804428044,86,0.940735944626527,"Good","Good",30107,2013,"AL",142,142,142,87,0,0,79,0,10,0,0,0,0,0,55,0,0,1,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20,0.271698113207547,78,0.904332634521314,"AvgPoor","Good"
"176",29404,2012,"escobal02","KCA","AL",155,155,155,155,0,0,0,0,0,155,0,0,0,0,0,0,0,1,155,605,68,177,30,7,5,52,35,5,27,100,2,8,8,0,14,0.292561983471074,135,0.721332644628099,"Good","AvgPoor",30108,2013,"AL",158,156,158,158,0,0,0,0,0,158,0,0,0,0,0,1,1,1,158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12,0.233937397034596,114,0.558918983632242,"AvgPoor","AvgPoor"
"177",29405,2012,"escobed01","CHA","AL",36,20,36,31,0,0,0,6,22,4,1,0,0,1,3,4,6,1,36,87,14,18,4,1,0,3,2,0,9,23,0,0,1,0,0,0.206896551724138,13,0.557112068965517,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",29406,2012,"escobed01","MIN","AL",14,13,14,14,0,0,0,8,3,6,0,0,0,0,0,0,0,2,14,44,4,10,0,0,0,6,1,0,2,8,0,1,1,1,0,0.227272727272727,10,0.498106060606061,"AvgPoor","AvgPoor",30109,2013,"AL",66,40,66,60,0,0,0,7,23,38,1,0,0,1,1,4,10,1,66,165,23,39,5,2,3,10,0,2,11,34,0,0,2,1,0,0.236363636363636,29,0.62794042116076,"AvgPoor","AvgPoor"
"179",29407,2012,"escobyu01","TOR","AL",145,141,145,143,0,0,0,0,0,143,0,0,0,0,2,3,0,1,145,558,58,141,22,1,9,51,5,1,35,70,1,4,7,4,21,0.252688172043011,109,0.643586853452132,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",29408,2012,"espinda01","WAS","NL",160,153,160,158,0,0,0,126,0,36,0,0,0,0,0,6,0,1,160,594,82,147,37,2,17,56,20,6,46,189,4,13,3,2,11,0.247474747474747,91,0.716860719150795,"AvgPoor","AvgPoor",30111,2013,"NL",44,44,44,44,0,0,0,43,0,1,0,0,0,0,0,0,0,1,44,158,11,25,9,0,3,12,1,0,4,47,0,3,1,1,1,0.158227848101266,13,0.464922983071527,"AvgPoor","AvgPoor"
"181",29409,2012,"ethiean01","LAN","NL",149,146,149,147,0,0,0,0,0,0,0,1,146,147,2,2,0,1,149,556,79,158,36,1,20,89,2,2,50,124,6,9,0,3,13,0.284172661870504,101,0.811564340760401,"Good","Good",30112,2013,"NL",142,129,142,133,0,0,0,0,0,0,8,74,54,133,2,9,0,1,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,0.271784232365145,84,0.7830918490617,"AvgPoor","AvgPoor"
"182",29410,2012,"exposlu01","BAL","AL",9,6,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,9,18,2,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0.1,1,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",29411,2012,"faluir01","KCA","AL",24,19,24,24,0,0,0,14,5,5,0,0,0,0,0,0,1,1,24,85,14,29,6,1,0,7,0,2,4,9,0,0,2,0,2,0.341176470588235,22,0.806080634500991,"Good","Good",30113,2013,"AL",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.5,"AvgPoor","AvgPoor"
"184",29412,2012,"farrier01","MIL","NL",13,0,13,3,0,0,0,2,0,0,1,0,0,1,0,8,3,1,13,8,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0.125,1,0.347222222222222,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",29413,2012,"federti01","LAN","NL",3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.333333333333333,1,0.833333333333333,"Good","Good",30114,2013,"NL",56,42,56,47,0,45,2,0,0,0,0,0,0,0,0,10,0,1,56,160,12,37,8,0,4,16,0,0,10,56,5,0,2,1,5,0.23125,25,0.631103801169591,"AvgPoor","AvgPoor"
"186",29414,2012,"fieldpr01","DET","AL",162,162,162,159,0,0,159,0,0,0,0,0,0,0,3,0,0,1,162,581,83,182,33,1,30,108,1,0,85,84,18,17,0,7,19,0.313253012048193,118,0.939993514430392,"Good","Good",30115,2013,"AL",162,162,162,151,0,0,151,0,0,0,0,0,0,0,11,0,0,1,162,624,82,174,36,0,25,106,1,1,75,117,5,9,0,4,20,0.278846153846154,113,0.819090319792567,"AvgPoor","Good"
"187",29415,2012,"fieldth01","COL","NL",2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1,0,0.333333333333333,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",29416,2012,"figgich01","SEA","AL",66,44,66,55,0,0,0,0,10,0,38,9,1,47,3,4,10,1,66,166,18,30,5,2,2,11,4,1,19,48,0,0,7,2,3,0.180722891566265,21,0.533116422910895,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",29417,2012,"flahery01","BAL","AL",77,42,77,71,0,0,3,28,17,1,7,0,17,24,1,10,6,1,77,153,15,33,2,1,6,19,1,0,6,43,0,3,3,1,3,0.215686274509804,24,0.617145835839448,"AvgPoor","AvgPoor",30117,2013,"AL",85,69,85,78,0,0,4,65,7,9,0,0,0,0,4,10,0,1,85,246,28,55,11,0,10,27,2,0,19,62,3,5,1,0,2,0.223577235772358,34,0.682836495031617,"AvgPoor","AvgPoor"
"190",29418,2012,"floreje02","WAS","NL",83,75,83,80,0,80,0,0,0,0,0,0,0,0,0,3,0,1,83,277,22,59,12,1,6,26,1,2,13,59,3,1,2,3,6,0.212996389891697,40,0.576819175323559,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",29419,2012,"floripe01","MIN","AL",43,42,43,43,0,0,0,0,0,43,0,0,0,0,0,0,0,1,43,137,16,30,5,2,1,10,3,1,10,30,0,0,3,0,3,0.218978102189781,22,0.578678186603108,"AvgPoor","AvgPoor",30119,2013,"AL",134,127,134,133,0,0,0,0,0,133,0,0,0,0,0,0,3,1,134,403,44,89,17,0,9,44,15,6,33,115,1,2,5,3,7,0.220843672456576,63,0.611203952217777,"AvgPoor","AvgPoor"
"192",29420,2012,"flowety01","CHA","AL",52,41,52,50,0,49,2,0,0,0,0,0,0,0,1,2,0,1,52,136,19,29,6,0,7,13,2,1,12,56,0,4,1,0,2,0.213235294117647,16,0.7078173374613,"AvgPoor","AvgPoor",30120,2013,"AL",84,77,84,84,0,84,0,0,0,0,0,0,0,0,0,0,0,1,84,256,24,50,11,0,10,24,0,1,14,94,1,4,0,1,9,0.1953125,29,0.602741477272727,"AvgPoor","AvgPoor"
"193",29421,2012,"fontemi01","PHI","NL",47,22,47,29,0,0,0,17,12,0,0,0,0,0,1,19,5,1,47,97,13,28,2,0,1,5,0,1,7,23,2,1,0,0,2,0.288659793814433,25,0.683063328424153,"Good","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",29422,2012,"fordle01","BAL","AL",25,19,25,18,0,0,0,0,0,0,13,0,6,18,8,3,1,1,25,71,7,13,3,0,3,4,1,0,7,13,0,0,1,0,3,0.183098591549296,7,0.608522932466594,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
